# Temperatura celda = 26.9ยบ, Temperatura Laser = 23.926ยบ, Frecuencia Rampa = 77.14 Hz, Amplitud = 78 mVpp, Offset = -3.9 mV 
2402.496,    0.162, 2402.496,    0.033
2403.520,    0.140, 2403.520,    0.033
2404.544,    0.161, 2404.544,    0.033
2405.568,    0.136, 2405.568,    0.033
2406.592,    0.127, 2406.592,    0.033
2407.616,    0.104, 2407.616,    0.033
2408.640,    0.092, 2408.640,    0.033
2409.664,    0.065, 2409.664,    0.033
2410.688,    0.047, 2410.688,    0.033
2411.712,    0.028, 2411.712,    0.033
2412.736,    0.000, 2412.736,    0.033
2413.760,   -0.017, 2413.760,    0.033
2414.784,   -0.016, 2414.784,    0.033
2415.808,   -0.053, 2415.808,    0.034
2416.832,   -0.045, 2416.832,    0.034
2417.856,   -0.084, 2417.856,    0.034
2418.880,   -0.051, 2418.880,    0.034
2419.904,   -0.091, 2419.904,    0.034
2420.928,   -0.091, 2420.928,    0.034
2421.952,   -0.091, 2421.952,    0.034
2422.976,   -0.099, 2422.976,    0.034
2424.000,   -0.100, 2424.000,    0.034
2425.024,   -0.101, 2425.024,    0.034
2426.048,   -0.100, 2426.048,    0.034
2427.072,   -0.095, 2427.072,    0.034
2428.096,   -0.100, 2428.096,    0.034
2429.120,   -0.097, 2429.120,    0.034
2430.144,   -0.095, 2430.144,    0.034
2431.168,   -0.096, 2431.168,    0.034
2432.192,   -0.092, 2432.192,    0.034
2433.216,   -0.096, 2433.216,    0.034
2434.240,   -0.087, 2434.240,    0.034
2435.264,   -0.093, 2435.264,    0.034
2436.288,   -0.092, 2436.288,    0.034
2437.312,   -0.076, 2437.312,    0.034
2438.336,   -0.092, 2438.336,    0.034
2439.360,   -0.076, 2439.360,    0.034
2440.384,   -0.088, 2440.384,    0.034
2441.408,   -0.086, 2441.408,    0.034
2442.432,   -0.089, 2442.432,    0.034
2443.456,   -0.089, 2443.456,    0.034
2444.480,   -0.089, 2444.480,    0.034
2445.504,   -0.092, 2445.504,    0.034
2446.528,   -0.088, 2446.528,    0.034
2447.552,   -0.090, 2447.552,    0.034
2448.576,   -0.088, 2448.576,    0.034
2449.600,   -0.087, 2449.600,    0.034
2450.624,   -0.084, 2450.624,    0.034
2451.648,   -0.091, 2451.648,    0.034
2452.672,   -0.090, 2452.672,    0.034
2453.696,   -0.086, 2453.696,    0.034
2454.720,   -0.090, 2454.720,    0.034
2455.744,   -0.085, 2455.744,    0.034
2456.768,   -0.088, 2456.768,    0.034
2457.792,   -0.090, 2457.792,    0.034
2458.816,   -0.089, 2458.816,    0.034
2459.840,   -0.088, 2459.840,    0.034
2460.864,   -0.098, 2460.864,    0.034
2461.888,   -0.086, 2461.888,    0.034
2462.912,   -0.094, 2462.912,    0.034
2463.936,   -0.094, 2463.936,    0.034
2464.960,   -0.092, 2464.960,    0.034
2465.984,   -0.091, 2465.984,    0.034
2467.008,   -0.091, 2467.008,    0.034
2468.032,   -0.095, 2468.032,    0.034
2469.056,   -0.092, 2469.056,    0.034
2470.080,   -0.097, 2470.080,    0.034
2471.104,   -0.094, 2471.104,    0.034
2472.128,   -0.095, 2472.128,    0.034
2473.152,   -0.095, 2473.152,    0.034
2474.176,   -0.096, 2474.176,    0.034
2475.200,   -0.099, 2475.200,    0.034
2476.224,   -0.101, 2476.224,    0.034
2477.248,   -0.099, 2477.248,    0.034
2478.272,   -0.100, 2478.272,    0.034
2479.296,   -0.097, 2479.296,    0.034
2480.320,   -0.108, 2480.320,    0.034
2481.344,   -0.105, 2481.344,    0.034
2482.368,   -0.108, 2482.368,    0.034
2483.392,   -0.106, 2483.392,    0.034
2484.416,   -0.113, 2484.416,    0.034
2485.440,   -0.107, 2485.440,    0.034
2486.464,   -0.110, 2486.464,    0.034
2487.488,   -0.112, 2487.488,    0.035
2488.512,   -0.115, 2488.512,    0.035
2489.536,   -0.128, 2489.536,    0.035
2490.560,   -0.124, 2490.560,    0.035
2491.584,   -0.133, 2491.584,    0.035
2492.608,   -0.130, 2492.608,    0.035
2493.632,   -0.134, 2493.632,    0.035
2494.656,   -0.133, 2494.656,    0.035
2495.680,   -0.145, 2495.680,    0.035
2496.704,   -0.147, 2496.704,    0.035
2497.728,   -0.156, 2497.728,    0.035
2498.752,   -0.183, 2498.752,    0.035
2499.776,   -0.177, 2499.776,    0.035
2500.800,   -0.179, 2500.800,    0.035
2501.824,   -0.175, 2501.824,    0.035
2502.848,   -0.193, 2502.848,    0.035
2503.872,   -0.205, 2503.872,    0.035
2504.896,   -0.214, 2504.896,    0.035
2505.920,   -0.225, 2505.920,    0.035
2506.944,   -0.230, 2506.944,    0.035
2507.968,   -0.242, 2507.968,    0.035
2508.992,   -0.246, 2508.992,    0.035
2510.016,   -0.273, 2510.016,    0.035
2511.040,   -0.269, 2511.040,    0.035
2512.064,   -0.286, 2512.064,    0.035
2513.088,   -0.267, 2513.088,    0.035
2514.112,   -0.299, 2514.112,    0.035
2515.136,   -0.307, 2515.136,    0.035
2516.160,   -0.316, 2516.160,    0.035
2517.184,   -0.307, 2517.184,    0.035
2518.208,   -0.276, 2518.208,    0.035
2519.232,   -0.306, 2519.232,    0.035
2520.256,   -0.232, 2520.256,    0.035
2521.280,   -0.285, 2521.280,    0.035
2522.304,   -0.216, 2522.304,    0.035
2523.328,   -0.249, 2523.328,    0.035
2524.352,   -0.204, 2524.352,    0.035
2525.376,   -0.155, 2525.376,    0.035
2526.400,   -0.151, 2526.400,    0.035
2527.424,   -0.147, 2527.424,    0.035
2528.448,   -0.116, 2528.448,    0.035
2529.472,   -0.076, 2529.472,    0.035
2530.496,   -0.044, 2530.496,    0.035
2531.520,   -0.000, 2531.520,    0.035
2532.544,    0.039, 2532.544,    0.035
2533.568,    0.077, 2533.568,    0.035
2534.592,    0.130, 2534.592,    0.035
2535.616,    0.162, 2535.616,    0.035
2536.640,    0.205, 2536.640,    0.035
2537.664,    0.213, 2537.664,    0.035
2538.688,    0.304, 2538.688,    0.035
2539.712,    0.299, 2539.712,    0.035
2540.736,    0.239, 2540.736,    0.035
2541.760,    0.367, 2541.760,    0.035
2542.784,    0.428, 2542.784,    0.035
2543.808,    0.417, 2543.808,    0.035
2544.832,    0.449, 2544.832,    0.035
2545.856,    0.454, 2545.856,    0.035
2546.880,    0.436, 2546.880,    0.035
2547.904,    0.424, 2547.904,    0.035
2548.928,    0.292, 2548.928,    0.035
2549.952,    0.327, 2549.952,    0.035
2550.976,    0.287, 2550.976,    0.035
2552.000,    0.283, 2552.000,    0.035
2553.024,    0.202, 2553.024,    0.035
2554.048,    0.163, 2554.048,    0.035
2555.072,    0.108, 2555.072,    0.035
2556.096,    0.057, 2556.096,    0.035
2557.120,    0.004, 2557.120,    0.035
2558.144,    0.054, 2558.144,    0.035
2559.168,   -0.093, 2559.168,    0.035
2560.192,   -0.150, 2560.192,    0.035
2561.216,   -0.162, 2561.216,    0.035
2562.240,   -0.109, 2562.240,    0.035
2563.264,   -0.201, 2563.264,    0.035
2564.288,   -0.103, 2564.288,    0.035
2565.312,   -0.218, 2565.312,    0.035
2566.336,   -0.186, 2566.336,    0.035
2567.360,   -0.201, 2567.360,    0.035
2568.384,   -0.185, 2568.384,    0.035
2569.408,   -0.194, 2569.408,    0.036
2570.432,   -0.177, 2570.432,    0.036
2571.456,   -0.176, 2571.456,    0.036
2572.480,   -0.165, 2572.480,    0.036
2573.504,   -0.167, 2573.504,    0.036
2574.528,   -0.161, 2574.528,    0.036
2575.552,   -0.156, 2575.552,    0.036
2576.576,   -0.155, 2576.576,    0.036
2577.600,   -0.164, 2577.600,    0.036
2578.624,   -0.150, 2578.624,    0.036
2579.648,   -0.166, 2579.648,    0.036
2580.672,   -0.160, 2580.672,    0.036
2581.696,   -0.177, 2581.696,    0.036
2582.720,   -0.177, 2582.720,    0.036
2583.744,   -0.187, 2583.744,    0.036
2584.768,   -0.188, 2584.768,    0.036
2585.792,   -0.185, 2585.792,    0.036
2586.816,   -0.197, 2586.816,    0.036
2587.840,   -0.195, 2587.840,    0.036
2588.864,   -0.207, 2588.864,    0.036
2589.888,   -0.201, 2589.888,    0.036
2590.912,   -0.191, 2590.912,    0.036
2591.936,   -0.197, 2591.936,    0.036
2592.960,   -0.152, 2592.960,    0.036
2593.984,   -0.175, 2593.984,    0.036
2595.008,   -0.126, 2595.008,    0.036
2596.032,   -0.138, 2596.032,    0.036
2597.056,   -0.106, 2597.056,    0.036
2598.080,   -0.099, 2598.080,    0.036
2599.104,   -0.067, 2599.104,    0.036
2600.128,   -0.048, 2600.128,    0.036
2601.152,   -0.017, 2601.152,    0.036
2602.176,    0.001, 2602.176,    0.036
2603.200,    0.018, 2603.200,    0.036
2604.224,    0.044, 2604.224,    0.036
2605.248,    0.062, 2605.248,    0.036
2606.272,    0.077, 2606.272,    0.036
2607.296,    0.094, 2607.296,    0.036
2608.320,    0.068, 2608.320,    0.036
2609.344,    0.117, 2609.344,    0.036
2610.368,    0.048, 2610.368,    0.036
2611.392,    0.118, 2611.392,    0.036
2612.416,    0.082, 2612.416,    0.036
2613.440,    0.101, 2613.440,    0.036
2614.464,    0.066, 2614.464,    0.036
2615.488,    0.080, 2615.488,    0.036
2616.512,    0.057, 2616.512,    0.036
2617.536,   -0.042, 2617.536,    0.036
2618.560,    0.031, 2618.560,    0.036
2619.584,    0.009, 2619.584,    0.036
2620.608,   -0.002, 2620.608,    0.036
2621.632,   -0.034, 2621.632,    0.036
2622.656,   -0.043, 2622.656,    0.036
2623.680,   -0.053, 2623.680,    0.036
2624.704,   -0.083, 2624.704,    0.036
2625.728,   -0.086, 2625.728,    0.036
2626.752,   -0.111, 2626.752,    0.036
2627.776,   -0.111, 2627.776,    0.036
2628.800,   -0.134, 2628.800,    0.036
2629.824,   -0.128, 2629.824,    0.036
2630.848,   -0.147, 2630.848,    0.036
2631.872,   -0.137, 2631.872,    0.036
2632.896,   -0.153, 2632.896,    0.036
2633.920,   -0.150, 2633.920,    0.036
2634.944,   -0.146, 2634.944,    0.036
2635.968,   -0.152, 2635.968,    0.036
2636.992,   -0.142, 2636.992,    0.036
2638.016,   -0.157, 2638.016,    0.036
2639.040,   -0.138, 2639.040,    0.036
2640.064,   -0.155, 2640.064,    0.037
2641.088,   -0.151, 2641.088,    0.037
2642.112,   -0.151, 2642.112,    0.037
2643.136,   -0.147, 2643.136,    0.037
2644.160,   -0.148, 2644.160,    0.037
2645.184,   -0.145, 2645.184,    0.037
2646.208,   -0.139, 2646.208,    0.037
2647.232,   -0.144, 2647.232,    0.037
2648.256,   -0.140, 2648.256,    0.037
2649.280,   -0.140, 2649.280,    0.037
2650.304,   -0.142, 2650.304,    0.037
2651.328,   -0.138, 2651.328,    0.037
2652.352,   -0.138, 2652.352,    0.037
2653.376,   -0.136, 2653.376,    0.037
2654.400,   -0.135, 2654.400,    0.037
2655.424,   -0.134, 2655.424,    0.037
2656.448,   -0.135, 2656.448,    0.037
2657.472,   -0.131, 2657.472,    0.037
2658.496,   -0.127, 2658.496,    0.037
2659.520,   -0.133, 2659.520,    0.037
2660.544,   -0.129, 2660.544,    0.037
2661.568,   -0.127, 2661.568,    0.037
2662.592,   -0.133, 2662.592,    0.037
2663.616,   -0.129, 2663.616,    0.037
2664.640,   -0.135, 2664.640,    0.037
2665.664,   -0.129, 2665.664,    0.037
2666.688,   -0.128, 2666.688,    0.037
2667.712,   -0.125, 2667.712,    0.037
2668.736,   -0.127, 2668.736,    0.037
2669.760,   -0.125, 2669.760,    0.037
2670.784,   -0.123, 2670.784,    0.037
2671.808,   -0.123, 2671.808,    0.037
2672.832,   -0.125, 2672.832,    0.037
2673.856,   -0.121, 2673.856,    0.037
2674.880,   -0.119, 2674.880,    0.037
2675.904,   -0.123, 2675.904,    0.037
2676.928,   -0.127, 2676.928,    0.037
2677.952,   -0.123, 2677.952,    0.037
2678.976,   -0.128, 2678.976,    0.037
2680.000,   -0.120, 2680.000,    0.037
2681.024,   -0.128, 2681.024,    0.037
2682.048,   -0.124, 2682.048,    0.037
2683.072,   -0.125, 2683.072,    0.037
2684.096,   -0.121, 2684.096,    0.037
2685.120,   -0.121, 2685.120,    0.037
2686.144,   -0.122, 2686.144,    0.037
2687.168,   -0.124, 2687.168,    0.037
2688.192,   -0.114, 2688.192,    0.037
2689.216,   -0.121, 2689.216,    0.037
2690.240,   -0.117, 2690.240,    0.037
2691.264,   -0.123, 2691.264,    0.037
2692.288,   -0.119, 2692.288,    0.037
2693.312,   -0.119, 2693.312,    0.037
2694.336,   -0.120, 2694.336,    0.037
2695.360,   -0.119, 2695.360,    0.037
2696.384,   -0.119, 2696.384,    0.037
2697.408,   -0.120, 2697.408,    0.037
2698.432,   -0.118, 2698.432,    0.037
2699.456,   -0.118, 2699.456,    0.037
2700.480,   -0.121, 2700.480,    0.037
2701.504,   -0.123, 2701.504,    0.037
2702.528,   -0.120, 2702.528,    0.037
2703.552,   -0.118, 2703.552,    0.037
2704.576,   -0.120, 2704.576,    0.037
2705.600,   -0.122, 2705.600,    0.037
2706.624,   -0.119, 2706.624,    0.037
2707.648,   -0.120, 2707.648,    0.037
2708.672,   -0.122, 2708.672,    0.037
2709.696,   -0.121, 2709.696,    0.037
2710.720,   -0.118, 2710.720,    0.037
2711.744,   -0.123, 2711.744,    0.038
2712.768,   -0.118, 2712.768,    0.038
2713.792,   -0.119, 2713.792,    0.038
2714.816,   -0.115, 2714.816,    0.038
2715.840,   -0.118, 2715.840,    0.038
2716.864,   -0.121, 2716.864,    0.038
2717.888,   -0.122, 2717.888,    0.038
2718.912,   -0.118, 2718.912,    0.038
2719.936,   -0.118, 2719.936,    0.038
2720.960,   -0.119, 2720.960,    0.038
2721.984,   -0.117, 2721.984,    0.038
2723.008,   -0.119, 2723.008,    0.038
2724.032,   -0.119, 2724.032,    0.038
2725.056,   -0.120, 2725.056,    0.038
2726.080,   -0.117, 2726.080,    0.038
2727.104,   -0.120, 2727.104,    0.038
2728.128,   -0.116, 2728.128,    0.038
2729.152,   -0.115, 2729.152,    0.038
2730.176,   -0.116, 2730.176,    0.038
2731.200,   -0.114, 2731.200,    0.038
2732.224,   -0.114, 2732.224,    0.038
2733.248,   -0.118, 2733.248,    0.038
2734.272,   -0.113, 2734.272,    0.038
2735.296,   -0.120, 2735.296,    0.038
2736.320,   -0.117, 2736.320,    0.038
2737.344,   -0.117, 2737.344,    0.038
2738.368,   -0.118, 2738.368,    0.038
2739.392,   -0.118, 2739.392,    0.038
2740.416,   -0.117, 2740.416,    0.038
2741.440,   -0.119, 2741.440,    0.038
2742.464,   -0.115, 2742.464,    0.038
2743.488,   -0.115, 2743.488,    0.038
2744.512,   -0.112, 2744.512,    0.038
2745.536,   -0.120, 2745.536,    0.038
2746.560,   -0.122, 2746.560,    0.038
2747.584,   -0.111, 2747.584,    0.038
2748.608,   -0.116, 2748.608,    0.038
2749.632,   -0.119, 2749.632,    0.038
2750.656,   -0.113, 2750.656,    0.038
2751.680,   -0.115, 2751.680,    0.038
2752.704,   -0.118, 2752.704,    0.038
2753.728,   -0.116, 2753.728,    0.038
2754.752,   -0.114, 2754.752,    0.038
2755.776,   -0.117, 2755.776,    0.038
2756.800,   -0.116, 2756.800,    0.038
2757.824,   -0.115, 2757.824,    0.038
2758.848,   -0.116, 2758.848,    0.038
2759.872,   -0.114, 2759.872,    0.038
2760.896,   -0.113, 2760.896,    0.038
2761.920,   -0.116, 2761.920,    0.038
2762.944,   -0.115, 2762.944,    0.038
2763.968,   -0.112, 2763.968,    0.038
2764.992,   -0.113, 2764.992,    0.038
2766.016,   -0.115, 2766.016,    0.038
2767.040,   -0.114, 2767.040,    0.038
2768.064,   -0.116, 2768.064,    0.038
2769.088,   -0.116, 2769.088,    0.038
2770.112,   -0.117, 2770.112,    0.038
2771.136,   -0.113, 2771.136,    0.038
2772.160,   -0.118, 2772.160,    0.038
2773.184,   -0.116, 2773.184,    0.038
2774.208,   -0.114, 2774.208,    0.038
2775.232,   -0.118, 2775.232,    0.038
2776.256,   -0.115, 2776.256,    0.038
2777.280,   -0.114, 2777.280,    0.038
2778.304,   -0.119, 2778.304,    0.038
2779.328,   -0.114, 2779.328,    0.038
2780.352,   -0.117, 2780.352,    0.038
2781.376,   -0.119, 2781.376,    0.038
2782.400,   -0.116, 2782.400,    0.038
2783.424,   -0.111, 2783.424,    0.039
2784.448,   -0.116, 2784.448,    0.039
2785.472,   -0.110, 2785.472,    0.039
2786.496,   -0.115, 2786.496,    0.039
2787.520,   -0.118, 2787.520,    0.039
2788.544,   -0.117, 2788.544,    0.039
2789.568,   -0.114, 2789.568,    0.039
2790.592,   -0.119, 2790.592,    0.039
2791.616,   -0.116, 2791.616,    0.039
2792.640,   -0.114, 2792.640,    0.039
2793.664,   -0.113, 2793.664,    0.039
2794.688,   -0.119, 2794.688,    0.039
2795.712,   -0.119, 2795.712,    0.039
2796.736,   -0.117, 2796.736,    0.039
2797.760,   -0.117, 2797.760,    0.039
2798.784,   -0.119, 2798.784,    0.039
2799.808,   -0.117, 2799.808,    0.039
2800.832,   -0.118, 2800.832,    0.039
2801.856,   -0.113, 2801.856,    0.039
2802.880,   -0.120, 2802.880,    0.039
2803.904,   -0.118, 2803.904,    0.039
2804.928,   -0.118, 2804.928,    0.039
2805.952,   -0.113, 2805.952,    0.039
2806.976,   -0.115, 2806.976,    0.039
2808.000,   -0.117, 2808.000,    0.039
2809.024,   -0.116, 2809.024,    0.039
2810.048,   -0.117, 2810.048,    0.039
2811.072,   -0.117, 2811.072,    0.039
2812.096,   -0.116, 2812.096,    0.039
2813.120,   -0.116, 2813.120,    0.039
2814.144,   -0.121, 2814.144,    0.039
2815.168,   -0.117, 2815.168,    0.039
2816.192,   -0.123, 2816.192,    0.039
2817.216,   -0.116, 2817.216,    0.039
2818.240,   -0.115, 2818.240,    0.039
2819.264,   -0.119, 2819.264,    0.039
2820.288,   -0.118, 2820.288,    0.039
2821.312,   -0.117, 2821.312,    0.039
2822.336,   -0.118, 2822.336,    0.039
2823.360,   -0.119, 2823.360,    0.039
2824.384,   -0.114, 2824.384,    0.039
2825.408,   -0.112, 2825.408,    0.039
2826.432,   -0.116, 2826.432,    0.039
2827.456,   -0.118, 2827.456,    0.039
2828.480,   -0.115, 2828.480,    0.039
2829.504,   -0.115, 2829.504,    0.039
2830.528,   -0.119, 2830.528,    0.039
2831.552,   -0.117, 2831.552,    0.039
2832.576,   -0.110, 2832.576,    0.039
2833.600,   -0.116, 2833.600,    0.039
2834.624,   -0.120, 2834.624,    0.039
2835.648,   -0.116, 2835.648,    0.039
2836.672,   -0.117, 2836.672,    0.039
2837.696,   -0.118, 2837.696,    0.039
2838.720,   -0.116, 2838.720,    0.039
2839.744,   -0.118, 2839.744,    0.039
2840.768,   -0.115, 2840.768,    0.039
2841.792,   -0.117, 2841.792,    0.039
2842.816,   -0.116, 2842.816,    0.039
2843.840,   -0.119, 2843.840,    0.039
2844.864,   -0.118, 2844.864,    0.039
2845.888,   -0.115, 2845.888,    0.039
2846.912,   -0.116, 2846.912,    0.039
2847.936,   -0.114, 2847.936,    0.039
2848.960,   -0.118, 2848.960,    0.039
2849.984,   -0.116, 2849.984,    0.039
2851.008,   -0.116, 2851.008,    0.039
2852.032,   -0.116, 2852.032,    0.039
2853.056,   -0.118, 2853.056,    0.039
2854.080,   -0.118, 2854.080,    0.040
2855.104,   -0.118, 2855.104,    0.040
2856.128,   -0.116, 2856.128,    0.040
2857.152,   -0.116, 2857.152,    0.040
2858.176,   -0.118, 2858.176,    0.040
2859.200,   -0.114, 2859.200,    0.040
2860.224,   -0.115, 2860.224,    0.040
2861.248,   -0.119, 2861.248,    0.040
2862.272,   -0.120, 2862.272,    0.040
2863.296,   -0.115, 2863.296,    0.040
2864.320,   -0.114, 2864.320,    0.040
2865.344,   -0.118, 2865.344,    0.040
2866.368,   -0.117, 2866.368,    0.040
2867.392,   -0.121, 2867.392,    0.040
2868.416,   -0.119, 2868.416,    0.040
2869.440,   -0.118, 2869.440,    0.040
2870.464,   -0.117, 2870.464,    0.040
2871.488,   -0.118, 2871.488,    0.040
2872.512,   -0.119, 2872.512,    0.040
2873.536,   -0.121, 2873.536,    0.040
2874.560,   -0.115, 2874.560,    0.040
2875.584,   -0.116, 2875.584,    0.040
2876.608,   -0.118, 2876.608,    0.040
2877.632,   -0.115, 2877.632,    0.040
2878.656,   -0.121, 2878.656,    0.040
2879.680,   -0.114, 2879.680,    0.040
2880.704,   -0.119, 2880.704,    0.040
2881.728,   -0.119, 2881.728,    0.040
2882.752,   -0.121, 2882.752,    0.040
2883.776,   -0.117, 2883.776,    0.040
2884.800,   -0.118, 2884.800,    0.040
2885.824,   -0.114, 2885.824,    0.040
2886.848,   -0.120, 2886.848,    0.040
2887.872,   -0.121, 2887.872,    0.040
2888.896,   -0.118, 2888.896,    0.040
2889.920,   -0.118, 2889.920,    0.040
2890.944,   -0.121, 2890.944,    0.040
2891.968,   -0.117, 2891.968,    0.040
2892.992,   -0.123, 2892.992,    0.040
2894.016,   -0.118, 2894.016,    0.040
2895.040,   -0.115, 2895.040,    0.040
2896.064,   -0.117, 2896.064,    0.040
2897.088,   -0.118, 2897.088,    0.040
2898.112,   -0.117, 2898.112,    0.040
2899.136,   -0.117, 2899.136,    0.040
2900.160,   -0.117, 2900.160,    0.040
2901.184,   -0.119, 2901.184,    0.040
2902.208,   -0.119, 2902.208,    0.040
2903.232,   -0.114, 2903.232,    0.040
2904.256,   -0.113, 2904.256,    0.040
2905.280,   -0.121, 2905.280,    0.040
2906.304,   -0.118, 2906.304,    0.040
2907.328,   -0.118, 2907.328,    0.040
2908.352,   -0.123, 2908.352,    0.040
2909.376,   -0.123, 2909.376,    0.040
2910.400,   -0.117, 2910.400,    0.040
2911.424,   -0.118, 2911.424,    0.040
2912.448,   -0.120, 2912.448,    0.040
2913.472,   -0.118, 2913.472,    0.040
2914.496,   -0.121, 2914.496,    0.040
2915.520,   -0.120, 2915.520,    0.040
2916.544,   -0.121, 2916.544,    0.040
2917.568,   -0.121, 2917.568,    0.040
2918.592,   -0.119, 2918.592,    0.040
2919.616,   -0.121, 2919.616,    0.040
2920.640,   -0.122, 2920.640,    0.040
2921.664,   -0.121, 2921.664,    0.040
2922.688,   -0.121, 2922.688,    0.040
2923.712,   -0.120, 2923.712,    0.040
2924.736,   -0.118, 2924.736,    0.040
2925.760,   -0.113, 2925.760,    0.040
2926.784,   -0.118, 2926.784,    0.040
2927.808,   -0.119, 2927.808,    0.040
2928.832,   -0.118, 2928.832,    0.040
