# Temperatura celda = 27.9ยบ, Temperatura Laser = 23.926ยบ, Frecuencia Rampa = 79.13 Hz, Amplitud = 76 mVpp, Offset = -4.9 mV, Error Mean = 109, Error std = 682, Xscale = 1000 us, Yscale = 1V 
6207.040,    0.581, 6207.040,   -0.019
6208.064,    0.606, 6208.064,   -0.023
6209.088,    0.578, 6209.088,   -0.020
6210.112,    0.636, 6210.112,   -0.025
6211.136,    0.587, 6211.136,   -0.020
6212.160,    0.626, 6212.160,   -0.024
6213.184,    0.518, 6213.184,   -0.014
6214.208,    0.643, 6214.208,   -0.026
6215.232,    0.287, 6215.232,    0.009
6216.256,    0.594, 6216.256,   -0.022
6217.280,    0.606, 6217.280,   -0.022
6218.304,    0.463, 6218.304,   -0.010
6219.328,    0.574, 6219.328,   -0.020
6220.352,    0.435, 6220.352,   -0.005
6221.376,    0.540, 6221.376,   -0.016
6222.400,    0.461, 6222.400,   -0.007
6223.424,    0.491, 6223.424,   -0.011
6224.448,    0.465, 6224.448,   -0.008
6225.472,    0.402, 6225.472,   -0.002
6226.496,    0.404, 6226.496,   -0.003
6227.520,    0.373, 6227.520,    0.000
6228.544,    0.340, 6228.544,    0.004
6229.568,    0.305, 6229.568,    0.007
6230.592,    0.268, 6230.592,    0.011
6231.616,    0.207, 6231.616,    0.016
6232.640,    0.184, 6232.640,    0.018
6233.664,    0.148, 6233.664,    0.022
6234.688,    0.107, 6234.688,    0.026
6235.712,    0.108, 6235.712,    0.026
6236.736,    0.083, 6236.736,    0.029
6237.760,    0.059, 6237.760,    0.030
6238.784,   -0.004, 6238.784,    0.037
6239.808,   -0.004, 6239.808,    0.037
6240.832,   -0.052, 6240.832,    0.042
6241.856,   -0.040, 6241.856,    0.041
6242.880,   -0.066, 6242.880,    0.043
6243.904,   -0.065, 6243.904,    0.043
6244.928,   -0.090, 6244.928,    0.046
6245.952,   -0.092, 6245.952,    0.046
6246.976,   -0.090, 6246.976,    0.045
6248.000,   -0.096, 6248.000,    0.046
6249.024,   -0.046, 6249.024,    0.042
6250.048,   -0.096, 6250.048,    0.046
6251.072,    0.002, 6251.072,    0.037
6252.096,   -0.078, 6252.096,    0.045
6253.120,    0.007, 6253.120,    0.036
6254.144,   -0.069, 6254.144,    0.043
6255.168,    0.134, 6255.168,    0.024
6256.192,   -0.009, 6256.192,    0.038
6257.216,    0.057, 6257.216,    0.031
6258.240,    0.033, 6258.240,    0.034
6259.264,    0.108, 6259.264,    0.027
6260.288,    0.128, 6260.288,    0.025
6261.312,    0.159, 6261.312,    0.021
6262.336,    0.178, 6262.336,    0.020
6263.360,    0.249, 6263.360,    0.013
6264.384,    0.281, 6264.384,    0.010
6265.408,    0.328, 6265.408,    0.005
6266.432,    0.308, 6266.432,    0.007
6267.456,    0.426, 6267.456,   -0.004
6268.480,    0.389, 6268.480,   -0.000
6269.504,    0.497, 6269.504,   -0.011
6270.528,    0.453, 6270.528,   -0.006
6271.552,    0.452, 6271.552,   -0.006
6272.576,    0.509, 6272.576,   -0.012
6273.600,    0.564, 6273.600,   -0.018
6274.624,    0.559, 6274.624,   -0.017
6275.648,    0.582, 6275.648,   -0.019
6276.672,    0.573, 6276.672,   -0.018
6277.696,    0.616, 6277.696,   -0.022
6278.720,    0.590, 6278.720,   -0.020
6279.744,    0.633, 6279.744,   -0.024
6280.768,    0.630, 6280.768,   -0.024
6281.792,    0.522, 6281.792,   -0.015
6282.816,    0.622, 6282.816,   -0.023
6283.840,    0.420, 6283.840,   -0.004
6284.864,    0.569, 6284.864,   -0.018
6285.888,    0.471, 6285.888,   -0.008
6286.912,    0.597, 6286.912,   -0.021
6287.936,    0.504, 6287.936,   -0.011
6288.960,    0.532, 6288.960,   -0.015
6289.984,    0.485, 6289.984,   -0.009
6291.008,    0.474, 6291.008,   -0.008
6292.032,    0.450, 6292.032,   -0.006
6293.056,    0.429, 6293.056,   -0.004
6294.080,    0.375, 6294.080,    0.001
6295.104,    0.354, 6295.104,    0.004
6296.128,    0.345, 6296.128,    0.004
6297.152,    0.307, 6297.152,    0.008
6298.176,    0.269, 6298.176,    0.012
6299.200,    0.187, 6299.200,    0.019
6300.224,    0.193, 6300.224,    0.019
6301.248,    0.150, 6301.248,    0.023
6302.272,    0.122, 6302.272,    0.026
6303.296,    0.109, 6303.296,    0.027
6304.320,    0.072, 6304.320,    0.030
6305.344,    0.042, 6305.344,    0.034
6306.368,    0.037, 6306.368,    0.034
6307.392,    0.017, 6307.392,    0.035
6308.416,   -0.017, 6308.416,    0.039
6309.440,   -0.033, 6309.440,    0.041
6310.464,   -0.050, 6310.464,    0.043
6311.488,   -0.055, 6311.488,    0.043
6312.512,   -0.072, 6312.512,    0.045
6313.536,   -0.066, 6313.536,    0.044
6314.560,   -0.029, 6314.560,    0.041
6315.584,   -0.084, 6315.584,    0.046
6316.608,    0.009, 6316.608,    0.037
6317.632,   -0.067, 6317.632,    0.044
6318.656,   -0.011, 6318.656,    0.038
6319.680,   -0.047, 6319.680,    0.042
6320.704,   -0.009, 6320.704,    0.039
6321.727,   -0.011, 6321.727,    0.039
6322.752,    0.035, 6322.752,    0.035
6323.776,    0.036, 6323.776,    0.035
6324.800,    0.066, 6324.800,    0.032
6325.824,    0.080, 6325.824,    0.030
6326.848,    0.113, 6326.848,    0.027
6327.872,    0.168, 6327.872,    0.022
6328.895,    0.213, 6328.895,    0.017
6329.920,    0.238, 6329.920,    0.015
6330.944,    0.296, 6330.944,    0.010
6331.968,    0.268, 6331.968,    0.012
6332.992,    0.395, 6332.992,   -0.001
6334.016,    0.270, 6334.016,    0.011
6335.040,    0.504, 6335.040,   -0.011
6336.064,    0.473, 6336.064,   -0.007
6337.088,    0.522, 6337.088,   -0.013
6338.112,    0.499, 6338.112,   -0.010
6339.136,    0.599, 6339.136,   -0.020
6340.160,    0.496, 6340.160,   -0.009
6341.184,    0.591, 6341.184,   -0.019
6342.208,    0.582, 6342.208,   -0.018
6343.232,    0.625, 6343.232,   -0.023
6344.256,    0.581, 6344.256,   -0.018
6345.280,    0.595, 6345.280,   -0.021
6346.304,    0.605, 6346.304,   -0.021
6347.328,    0.472, 6347.328,   -0.009
6348.352,    0.574, 6348.352,   -0.018
6349.376,    0.476, 6349.376,   -0.007
6350.400,    0.555, 6350.400,   -0.016
6351.424,    0.439, 6351.424,   -0.005
6352.448,    0.537, 6352.448,   -0.014
6353.472,    0.480, 6353.472,   -0.009
6354.496,    0.509, 6354.496,   -0.012
6355.520,    0.467, 6355.520,   -0.007
6356.544,    0.486, 6356.544,   -0.010
6357.568,    0.429, 6357.568,   -0.004
6358.592,    0.419, 6358.592,   -0.003
6359.616,    0.394, 6359.616,   -0.000
6360.640,    0.359, 6360.640,    0.002
6361.664,    0.334, 6361.664,    0.005
6362.688,    0.279, 6362.688,    0.010
6363.712,    0.266, 6363.712,    0.012
6364.736,    0.206, 6364.736,    0.017
6365.760,    0.179, 6365.760,    0.020
6366.784,    0.156, 6366.784,    0.022
6367.808,    0.113, 6367.808,    0.027
6368.832,    0.100, 6368.832,    0.028
6369.856,    0.077, 6369.856,    0.030
6370.880,    0.061, 6370.880,    0.031
6371.904,    0.015, 6371.904,    0.036
6372.928,    0.021, 6372.928,    0.035
6373.952,    0.099, 6373.952,    0.028
6374.976,    0.025, 6374.976,    0.035
6376.000,   -0.040, 6376.000,    0.041
6377.024,   -0.031, 6377.024,    0.041
6378.048,   -0.029, 6378.048,    0.041
6379.072,   -0.059, 6379.072,    0.043
6380.096,    0.004, 6380.096,    0.037
6381.120,   -0.055, 6381.120,    0.042
6382.144,    0.013, 6382.144,    0.036
6383.168,   -0.058, 6383.168,    0.043
6384.192,   -0.021, 6384.192,    0.039
6385.216,   -0.043, 6385.216,    0.041
6386.240,    0.009, 6386.240,    0.036
6387.264,   -0.004, 6387.264,    0.038
6388.288,    0.021, 6388.288,    0.035
6389.312,    0.046, 6389.312,    0.033
6390.336,    0.083, 6390.336,    0.029
6391.360,    0.092, 6391.360,    0.028
6392.384,    0.150, 6392.384,    0.023
6393.408,    0.177, 6393.408,    0.020
6394.432,    0.234, 6394.432,    0.015
6395.456,    0.244, 6395.456,    0.014
6396.480,    0.293, 6396.480,    0.009
6397.504,    0.259, 6397.504,    0.013
6398.528,    0.395, 6398.528,   -0.001
6399.552,    0.381, 6399.552,    0.001
6400.576,    0.429, 6400.576,   -0.004
6401.600,    0.460, 6401.600,   -0.008
6402.624,    0.541, 6402.624,   -0.015
6403.648,    0.499, 6403.648,   -0.011
6404.672,    0.558, 6404.672,   -0.017
6405.696,    0.540, 6405.696,   -0.015
6406.720,    0.579, 6406.720,   -0.019
6407.744,    0.565, 6407.744,   -0.018
6408.768,    0.577, 6408.768,   -0.019
6409.792,    0.545, 6409.792,   -0.015
6410.816,    0.499, 6410.816,   -0.013
6411.840,    0.597, 6411.840,   -0.021
6412.864,    0.439, 6412.864,   -0.006
6413.888,    0.243, 6413.888,    0.012
6414.912,    0.475, 6414.912,   -0.008
6415.936,    0.539, 6415.936,   -0.015
6416.959,    0.504, 6416.959,   -0.012
6417.984,    0.520, 6417.984,   -0.014
6419.008,    0.471, 6419.008,   -0.009
6420.032,    0.469, 6420.032,   -0.009
6421.056,    0.408, 6421.056,   -0.002
6422.080,    0.441, 6422.080,   -0.006
6423.104,    0.389, 6423.104,   -0.001
6424.128,    0.381, 6424.128,   -0.000
6425.152,    0.353, 6425.152,    0.003
6426.176,    0.327, 6426.176,    0.005
6427.200,    0.319, 6427.200,    0.006
6428.224,    0.245, 6428.224,    0.013
6429.248,    0.193, 6429.248,    0.018
6430.272,    0.178, 6430.272,    0.019
6431.296,    0.148, 6431.296,    0.023
6432.320,    0.163, 6432.320,    0.021
6433.344,    0.099, 6433.344,    0.027
6434.368,    0.092, 6434.368,    0.028
6435.392,    0.064, 6435.392,    0.030
6436.416,    0.073, 6436.416,    0.029
6437.440,    0.040, 6437.440,    0.033
6438.464,    0.020, 6438.464,    0.035
6439.488,   -0.025, 6439.488,    0.039
6440.512,   -0.008, 6440.512,    0.037
6441.536,   -0.021, 6441.536,    0.039
6442.560,   -0.037, 6442.560,    0.040
6443.584,    0.005, 6443.584,    0.036
6444.608,   -0.044, 6444.608,    0.041
6445.632,    0.030, 6445.632,    0.034
6446.656,   -0.042, 6446.656,    0.041
6447.680,   -0.004, 6447.680,    0.036
6448.704,   -0.028, 6448.704,    0.039
6449.728,    0.008, 6449.728,    0.036
6450.752,   -0.016, 6450.752,    0.038
6451.776,    0.048, 6451.776,    0.032
6452.800,    0.027, 6452.800,    0.034
6453.824,    0.113, 6453.824,    0.025
6454.848,    0.083, 6454.848,    0.029
6455.872,    0.150, 6455.872,    0.022
6456.895,    0.135, 6456.895,    0.023
6457.920,    0.165, 6457.920,    0.021
6458.944,    0.192, 6458.944,    0.018
6459.968,    0.253, 6459.968,    0.012
6460.992,    0.254, 6460.992,    0.011
6462.016,    0.307, 6462.016,    0.007
6463.040,    0.312, 6463.040,    0.006
6464.064,    0.392, 6464.064,   -0.002
6465.088,    0.364, 6465.088,    0.001
6466.112,    0.432, 6466.112,   -0.006
6467.136,    0.375, 6467.136,   -0.000
6468.160,    0.492, 6468.160,   -0.012
6469.184,    0.476, 6469.184,   -0.010
6470.208,    0.503, 6470.208,   -0.013
6471.232,    0.524, 6471.232,   -0.014
6472.256,    0.538, 6472.256,   -0.016
6473.280,    0.531, 6473.280,   -0.015
6474.304,    0.552, 6474.304,   -0.018
6475.328,    0.546, 6475.328,   -0.017
6476.352,    0.446, 6476.352,   -0.008
6477.376,    0.538, 6477.376,   -0.016
6478.400,    0.356, 6478.400,    0.002
6479.424,    0.532, 6479.424,   -0.015
6480.448,    0.441, 6480.448,   -0.006
6481.472,    0.463, 6481.472,   -0.009
6482.496,    0.426, 6482.496,   -0.005
6483.520,    0.473, 6483.520,   -0.010
6484.544,    0.432, 6484.544,   -0.006
6485.568,    0.409, 6485.568,   -0.004
6486.592,    0.416, 6486.592,   -0.004
6487.616,    0.381, 6487.616,   -0.001
6488.640,    0.335, 6488.640,    0.004
6489.664,    0.296, 6489.664,    0.007
6490.688,    0.290, 6490.688,    0.008
6491.712,    0.276, 6491.712,    0.008
6492.736,    0.256, 6492.736,    0.011
6493.760,    0.194, 6493.760,    0.017
6494.784,    0.196, 6494.784,    0.017
6495.808,    0.174, 6495.808,    0.019
6496.832,    0.113, 6496.832,    0.025
6497.856,    0.118, 6497.856,    0.024
6498.880,    0.087, 6498.880,    0.027
6499.904,    0.097, 6499.904,    0.027
6500.928,    0.050, 6500.928,    0.031
6501.952,    0.076, 6501.952,    0.028
6502.976,    0.018, 6502.976,    0.034
6504.000,   -0.000, 6504.000,    0.036
6505.024,    0.001, 6505.024,    0.036
6506.048,   -0.011, 6506.048,    0.037
6507.072,   -0.002, 6507.072,    0.036
6508.096,   -0.034, 6508.096,    0.039
6509.120,    0.034, 6509.120,    0.033
6510.144,   -0.026, 6510.144,    0.038
6511.168,    0.030, 6511.168,    0.033
6512.192,   -0.028, 6512.192,    0.038
6513.216,    0.012, 6513.216,    0.034
6514.240,    0.008, 6514.240,    0.035
6515.264,    0.041, 6515.264,    0.032
6516.288,    0.030, 6516.288,    0.033
6517.312,    0.070, 6517.312,    0.029
6518.336,    0.049, 6518.336,    0.031
6519.360,    0.095, 6519.360,    0.026
6520.384,    0.099, 6520.384,    0.026
6521.408,    0.120, 6521.408,    0.024
6522.432,    0.177, 6522.432,    0.018
6523.456,    0.218, 6523.456,    0.014
6524.480,    0.229, 6524.480,    0.013
6525.504,    0.252, 6525.504,    0.011
6526.528,    0.267, 6526.528,    0.009
6527.552,    0.337, 6527.552,    0.003
6528.576,    0.348, 6528.576,    0.002
6529.600,    0.408, 6529.600,   -0.004
6530.624,    0.417, 6530.624,   -0.005
6531.648,    0.468, 6531.648,   -0.010
6532.672,    0.297, 6532.672,    0.005
6533.696,    0.508, 6533.696,   -0.014
6534.720,    0.501, 6534.720,   -0.013
6535.744,    0.533, 6535.744,   -0.016
6536.768,    0.523, 6536.768,   -0.015
6537.792,    0.521, 6537.792,   -0.015
6538.816,    0.526, 6538.816,   -0.015
6539.840,    0.441, 6539.840,   -0.009
6540.864,    0.523, 6540.864,   -0.015
6541.888,    0.381, 6541.888,   -0.002
6542.912,    0.520, 6542.912,   -0.015
6543.935,    0.420, 6543.935,   -0.005
6544.960,    0.516, 6544.960,   -0.015
6545.984,    0.443, 6545.984,   -0.008
6547.008,    0.474, 6547.008,   -0.011
6548.032,    0.412, 6548.032,   -0.005
6549.056,    0.392, 6549.056,   -0.003
6550.080,    0.427, 6550.080,   -0.006
6551.104,    0.391, 6551.104,   -0.003
6552.128,    0.358, 6552.128,    0.000
6553.152,    0.339, 6553.152,    0.002
6554.176,    0.312, 6554.176,    0.005
6555.200,    0.268, 6555.200,    0.009
6556.224,    0.259, 6556.224,    0.010
6557.248,    0.205, 6557.248,    0.015
6558.272,    0.217, 6558.272,    0.014
6559.296,    0.179, 6559.296,    0.017
6560.320,    0.131, 6560.320,    0.022
6561.344,    0.159, 6561.344,    0.020
6562.368,    0.100, 6562.368,    0.026
6563.392,    0.096, 6563.392,    0.026
6564.416,    0.073, 6564.416,    0.028
6565.440,    0.061, 6565.440,    0.029
6566.464,    0.034, 6566.464,    0.032
6567.488,    0.006, 6567.488,    0.034
6568.512,    0.003, 6568.512,    0.035
6569.536,   -0.004, 6569.536,    0.035
6570.560,   -0.015, 6570.560,    0.036
6571.584,   -0.033, 6571.584,    0.038
6572.608,    0.085, 6572.608,    0.027
6573.632,   -0.028, 6573.632,    0.037
6574.656,    0.040, 6574.656,    0.031
6575.680,   -0.020, 6575.680,    0.037
6576.704,    0.025, 6576.704,    0.032
6577.728,   -0.024, 6577.728,    0.037
6578.752,    0.023, 6578.752,    0.033
6579.776,    0.006, 6579.776,    0.034
6580.800,    0.041, 6580.800,    0.030
6581.824,    0.030, 6581.824,    0.032
6582.848,    0.063, 6582.848,    0.029
6583.872,    0.073, 6583.872,    0.028
6584.896,    0.127, 6584.896,    0.022
6585.920,    0.127, 6585.920,    0.022
6586.944,    0.153, 6586.944,    0.020
6587.968,    0.170, 6587.968,    0.018
6588.992,    0.221, 6588.992,    0.013
6590.016,    0.249, 6590.016,    0.011
6591.040,    0.277, 6591.040,    0.008
6592.064,    0.268, 6592.064,    0.009
6593.088,    0.359, 6593.088,   -0.000
6594.112,    0.345, 6594.112,    0.001
6595.136,    0.408, 6595.136,   -0.005
6596.160,    0.380, 6596.160,   -0.002
6597.184,    0.452, 6597.184,   -0.010
6598.208,    0.454, 6598.208,   -0.009
6599.232,    0.467, 6599.232,   -0.011
6600.256,    0.471, 6600.256,   -0.011
6601.280,    0.524, 6601.280,   -0.017
6602.304,    0.513, 6602.304,   -0.015
6603.328,    0.517, 6603.328,   -0.017
6604.352,    0.494, 6604.352,   -0.013
6605.376,    0.394, 6605.376,   -0.005
6606.400,    0.516, 6606.400,   -0.016
6607.424,    0.407, 6607.424,   -0.005
6608.448,    0.445, 6608.448,   -0.009
6609.472,    0.452, 6609.472,   -0.009
6610.496,    0.486, 6610.496,   -0.013
6611.520,    0.430, 6611.520,   -0.007
6612.544,    0.241, 6612.544,    0.011
6613.568,    0.447, 6613.568,   -0.009
6614.592,    0.459, 6614.592,   -0.011
6615.616,    0.394, 6615.616,   -0.004
6616.640,    0.405, 6616.640,   -0.005
6617.664,    0.355, 6617.664,   -0.000
6618.688,    0.356, 6618.688,   -0.001
6619.712,    0.294, 6619.712,    0.006
6620.736,    0.297, 6620.736,    0.005
6621.760,    0.273, 6621.760,    0.008
6622.784,    0.215, 6622.784,    0.013
6623.808,    0.222, 6623.808,    0.013
6624.832,    0.181, 6624.832,    0.017
6625.856,    0.174, 6625.856,    0.017
6626.880,    0.135, 6626.880,    0.021
6627.904,    0.115, 6627.904,    0.023
6628.928,    0.105, 6628.928,    0.024
6629.952,    0.057, 6629.952,    0.028
6630.976,    0.077, 6630.976,    0.026
6631.999,    0.053, 6631.999,    0.029
6633.024,    0.027, 6633.024,    0.031
6634.048,   -0.006, 6634.048,    0.034
6635.072,   -0.012, 6635.072,    0.035
6636.096,    0.010, 6636.096,    0.034
6637.120,   -0.010, 6637.120,    0.035
6638.144,    0.044, 6638.144,    0.030
6639.168,   -0.029, 6639.168,    0.037
6640.192,    0.050, 6640.192,    0.029
6641.216,   -0.032, 6641.216,    0.037
6642.240,   -0.005, 6642.240,    0.034
6643.264,    0.033, 6643.264,    0.031
6644.288,    0.013, 6644.288,    0.033
6645.312,    0.002, 6645.312,    0.034
6646.336,    0.007, 6646.336,    0.033
6647.360,    0.026, 6647.360,    0.031
6648.384,    0.050, 6648.384,    0.029
6649.408,    0.050, 6649.408,    0.029
6650.432,    0.079, 6650.432,    0.026
6651.456,    0.118, 6651.456,    0.022
6652.480,    0.175, 6652.480,    0.017
6653.504,    0.179, 6653.504,    0.017
6654.528,    0.185, 6654.528,    0.016
6655.552,    0.220, 6655.552,    0.013
6656.576,    0.253, 6656.576,    0.009
6657.600,    0.277, 6657.600,    0.007
6658.624,    0.312, 6658.624,    0.004
6659.648,    0.330, 6659.648,    0.002
6660.672,    0.384, 6660.672,   -0.004
6661.696,    0.411, 6661.696,   -0.006
6662.720,    0.409, 6662.720,   -0.006
6663.744,    0.429, 6663.744,   -0.008
6664.768,    0.461, 6664.768,   -0.011
6665.792,    0.440, 6665.792,   -0.009
6666.816,    0.427, 6666.816,   -0.009
6667.840,    0.461, 6667.840,   -0.011
6668.864,    0.452, 6668.864,   -0.011
6669.888,    0.516, 6669.888,   -0.017
6670.912,    0.374, 6670.912,   -0.003
6671.935,    0.492, 6671.935,   -0.014
6672.960,    0.404, 6672.960,   -0.005
6673.984,    0.471, 6673.984,   -0.012
6675.008,    0.436, 6675.008,   -0.009
6676.032,    0.462, 6676.032,   -0.011
6677.056,    0.412, 6677.056,   -0.007
6678.080,    0.410, 6678.080,   -0.006
6679.104,    0.339, 6679.104,    0.001
6680.128,    0.388, 6680.128,   -0.004
6681.152,    0.361, 6681.152,   -0.002
6682.176,    0.353, 6682.176,   -0.001
6683.200,    0.333, 6683.200,    0.001
6684.224,    0.305, 6684.224,    0.003
6685.248,    0.261, 6685.248,    0.008
6686.272,    0.194, 6686.272,    0.014
6687.296,    0.223, 6687.296,    0.012
6688.320,    0.182, 6688.320,    0.016
6689.344,    0.141, 6689.344,    0.019
6690.368,    0.145, 6690.368,    0.019
6691.392,    0.128, 6691.392,    0.021
6692.416,    0.105, 6692.416,    0.023
6693.440,    0.062, 6693.440,    0.027
6694.464,    0.056, 6694.464,    0.028
6695.488,    0.036, 6695.488,    0.029
6696.512,    0.010, 6696.512,    0.032
6697.536,   -0.007, 6697.536,    0.034
6698.560,   -0.025, 6698.560,    0.035
6699.584,   -0.026, 6699.584,    0.035
6700.608,   -0.028, 6700.608,    0.036
6701.632,    0.011, 6701.632,    0.033
6702.656,    0.001, 6702.656,    0.033
6703.680,    0.022, 6703.680,    0.031
6704.704,   -0.042, 6704.704,    0.037
6705.728,    0.023, 6705.728,    0.030
6706.752,   -0.024, 6706.752,    0.035
6707.776,   -0.014, 6707.776,    0.034
6708.800,   -0.028, 6708.800,    0.036
6709.824,    0.018, 6709.824,    0.031
6710.848,   -0.001, 6710.848,    0.033
6711.872,    0.035, 6711.872,    0.029
6712.896,    0.021, 6712.896,    0.031
6713.920,    0.065, 6713.920,    0.026
6714.944,    0.093, 6714.944,    0.024
6715.968,    0.102, 6715.968,    0.023
6716.992,    0.133, 6716.992,    0.020
6718.016,    0.187, 6718.016,    0.014
6719.040,    0.190, 6719.040,    0.014
6720.064,    0.230, 6720.064,    0.010
6721.088,    0.229, 6721.088,    0.011
6722.112,    0.303, 6722.112,    0.003
6723.136,    0.316, 6723.136,    0.002
6724.160,    0.342, 6724.160,   -0.001
6725.184,    0.365, 6725.184,   -0.002
6726.208,    0.351, 6726.208,   -0.002
6727.231,    0.411, 6727.231,   -0.007
6728.256,    0.443, 6728.256,   -0.011
6729.280,    0.449, 6729.280,   -0.011
6730.304,    0.471, 6730.304,   -0.013
6731.328,    0.279, 6731.328,    0.004
6732.352,    0.486, 6732.352,   -0.015
6733.376,    0.504, 6733.376,   -0.016
6734.400,    0.401, 6734.400,   -0.007
